State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Kerala,KOTTAYAM,2012,Whole Year ,Cardamom,200,12
Kerala,KOTTAYAM,2012,Whole Year ,Cashewnut,457,125
Kerala,KOTTAYAM,2012,Whole Year ,Coconut ,27500,131000000
Kerala,KOTTAYAM,2012,Whole Year ,Cowpea(Lobia),12,
Kerala,KOTTAYAM,2012,Whole Year ,Drum Stick,578,399
Kerala,KOTTAYAM,2012,Whole Year ,Dry ginger,107,311
Kerala,KOTTAYAM,2012,Whole Year ,Jack Fruit,3997,
Kerala,KOTTAYAM,2012,Whole Year ,Mango,2610,18524
Kerala,KOTTAYAM,2012,Whole Year ,Papaya,1057,5277
Kerala,KOTTAYAM,2012,Whole Year ,Pineapple,1107,7626
Kerala,KOTTAYAM,2012,Whole Year ,Pump Kin,49,
Kerala,KOTTAYAM,2012,Whole Year ,Sugarcane,13,109
Kerala,KOTTAYAM,2012,Whole Year ,Sweet potato,1,3
Kerala,KOTTAYAM,2012,Whole Year ,Tapioca,5284,187089
Kerala,KOTTAYAM,2012,Whole Year ,Turmeric,93,202
Kerala,KOTTAYAM,2012,Winter     ,Rice,2309,6951
Kerala,KOTTAYAM,2013,Autumn     ,Rice,1106,2834
Kerala,KOTTAYAM,2013,Summer     ,Rice,7823,25574
Kerala,KOTTAYAM,2013,Whole Year ,Arecanut,1581,1103
Kerala,KOTTAYAM,2013,Whole Year ,Banana,2498,22609
Kerala,KOTTAYAM,2013,Whole Year ,Black pepper,3120,1172
Kerala,KOTTAYAM,2013,Whole Year ,Blackgram,2,
Kerala,KOTTAYAM,2013,Whole Year ,Cardamom,85,5
Kerala,KOTTAYAM,2013,Whole Year ,Cashewnut,410,123
Kerala,KOTTAYAM,2013,Whole Year ,Coconut ,27019,126000000
Kerala,KOTTAYAM,2013,Whole Year ,Cowpea(Lobia),13,
Kerala,KOTTAYAM,2013,Whole Year ,Drum Stick,512,353
Kerala,KOTTAYAM,2013,Whole Year ,Dry ginger,96,285
Kerala,KOTTAYAM,2013,Whole Year ,Mango,2636,18537
Kerala,KOTTAYAM,2013,Whole Year ,Pump Kin,45,
Kerala,KOTTAYAM,2013,Whole Year ,Sugarcane,7,54
Kerala,KOTTAYAM,2013,Whole Year ,Sweet potato,1,10
Kerala,KOTTAYAM,2013,Whole Year ,Tapioca,5341,210271
Kerala,KOTTAYAM,2013,Whole Year ,Turmeric,87,218
Kerala,KOTTAYAM,2013,Winter     ,Rice,6817,22321
Kerala,KOTTAYAM,2014,Autumn     ,Rice,5059,14354
Kerala,KOTTAYAM,2014,Summer     ,Rice,9346,27118
Kerala,KOTTAYAM,2014,Whole Year ,Arecanut,1579,1214
Kerala,KOTTAYAM,2014,Whole Year ,Banana,2734,23152
Kerala,KOTTAYAM,2014,Whole Year ,Black pepper,3135,1078
Kerala,KOTTAYAM,2014,Whole Year ,Cardamom,85,5
Kerala,KOTTAYAM,2014,Whole Year ,Cashewnut,399,103
Kerala,KOTTAYAM,2014,Whole Year ,Coconut ,26529,140000000
Kerala,KOTTAYAM,2014,Whole Year ,Cowpea(Lobia),15,
Kerala,KOTTAYAM,2014,Whole Year ,Dry ginger,153,511
Kerala,KOTTAYAM,2014,Whole Year ,Pump Kin,51,
Kerala,KOTTAYAM,2014,Whole Year ,Sugarcane,10.21,73
Kerala,KOTTAYAM,2014,Whole Year ,Sweet potato,1,11
Kerala,KOTTAYAM,2014,Whole Year ,Tapioca,5588,217348
Kerala,KOTTAYAM,2014,Whole Year ,Turmeric,132,338
Kerala,KOTTAYAM,2014,Winter     ,Rice,2890,7921
Kerala,KOZHIKODE,1997,Whole Year ,Arecanut,7434,10194
Kerala,KOZHIKODE,1997,Whole Year ,Black pepper,11378,2354
Kerala,KOZHIKODE,1997,Whole Year ,Cashewnut,4972,2888
Kerala,KOZHIKODE,1997,Whole Year ,Coconut ,134858,1012000
Kerala,KOZHIKODE,1997,Whole Year ,Tapioca,3514,83893
Kerala,KOZHIKODE,1998,Autumn     ,Rice,921,850
Kerala,KOZHIKODE,1998,Summer     ,Rice,953,1165
Kerala,KOZHIKODE,1998,Whole Year ,Arecanut,8970,11528
Kerala,KOZHIKODE,1998,Whole Year ,Banana,1519,16867
Kerala,KOZHIKODE,1998,Whole Year ,Black pepper,11976,3288
Kerala,KOZHIKODE,1998,Whole Year ,Cardamom,221,
Kerala,KOZHIKODE,1998,Whole Year ,Cashewnut,3471,1858
Kerala,KOZHIKODE,1998,Whole Year ,Coconut ,129506,999000000
Kerala,KOZHIKODE,1998,Whole Year ,Dry ginger,238,670
Kerala,KOZHIKODE,1998,Whole Year ,Sugarcane,15,1150
Kerala,KOZHIKODE,1998,Whole Year ,Sweet potato,26,295
Kerala,KOZHIKODE,1998,Whole Year ,Tapioca,4182,92145
Kerala,KOZHIKODE,1998,Whole Year ,Turmeric,682,1496
Kerala,KOZHIKODE,1998,Winter     ,Rice,4969,5819
Kerala,KOZHIKODE,1999,Autumn     ,Rice,681,857
Kerala,KOZHIKODE,1999,Summer     ,Rice,917,1540
Kerala,KOZHIKODE,1999,Whole Year ,Arecanut,10139,13314
Kerala,KOZHIKODE,1999,Whole Year ,Banana,1667,16329
Kerala,KOZHIKODE,1999,Whole Year ,Black pepper,11869,1806
Kerala,KOZHIKODE,1999,Whole Year ,Cardamom,220,
Kerala,KOZHIKODE,1999,Whole Year ,Cashewnut,3863,2049
Kerala,KOZHIKODE,1999,Whole Year ,Coconut ,131061,1059000000
Kerala,KOZHIKODE,1999,Whole Year ,Dry ginger,287,749
Kerala,KOZHIKODE,1999,Whole Year ,Sugarcane,13,1300
Kerala,KOZHIKODE,1999,Whole Year ,Sweet potato,36,408
Kerala,KOZHIKODE,1999,Whole Year ,Tapioca,4924,108758
Kerala,KOZHIKODE,1999,Whole Year ,Turmeric,747,1639
Kerala,KOZHIKODE,1999,Winter     ,Rice,4897,6323
Kerala,KOZHIKODE,2000,Autumn     ,Rice,770,980
Kerala,KOZHIKODE,2000,Summer     ,Rice,791,1186
Kerala,KOZHIKODE,2000,Whole Year ,Arecanut,10692,15285
Kerala,KOZHIKODE,2000,Whole Year ,Banana,1839,15500
Kerala,KOZHIKODE,2000,Whole Year ,Black pepper,11939,2277
Kerala,KOZHIKODE,2000,Whole Year ,Cashewnut,3867,1795
Kerala,KOZHIKODE,2000,Whole Year ,Coconut ,128739,903000000
Kerala,KOZHIKODE,2000,Whole Year ,Dry ginger,367,1098
Kerala,KOZHIKODE,2000,Whole Year ,Sugarcane,2,200
Kerala,KOZHIKODE,2000,Whole Year ,Sweet potato,5,57
Kerala,KOZHIKODE,2000,Whole Year ,Tapioca,4037,88366
Kerala,KOZHIKODE,2000,Whole Year ,Turmeric,728,1549
Kerala,KOZHIKODE,2000,Winter     ,Rice,5176,6879
Kerala,KOZHIKODE,2001,Autumn     ,Rice,652,748
Kerala,KOZHIKODE,2001,Kharif     ,Jowar,4,
Kerala,KOZHIKODE,2001,Kharif     ,Sesamum,4,1
Kerala,KOZHIKODE,2001,Summer     ,Rice,872,1483
Kerala,KOZHIKODE,2001,Whole Year ,Arecanut,11189,12830
Kerala,KOZHIKODE,2001,Whole Year ,Banana,1949,14909
Kerala,KOZHIKODE,2001,Whole Year ,Black pepper,12775,2722
Kerala,KOZHIKODE,2001,Whole Year ,Cardamom,220,
Kerala,KOZHIKODE,2001,Whole Year ,Cashewnut,4099,2306
Kerala,KOZHIKODE,2001,Whole Year ,Coconut ,130100,895000000
Kerala,KOZHIKODE,2001,Whole Year ,Dry ginger,297,1028
Kerala,KOZHIKODE,2001,Whole Year ,Rubber,17575,22884
Kerala,KOZHIKODE,2001,Whole Year ,Sugarcane,1,100
Kerala,KOZHIKODE,2001,Whole Year ,Sweet potato,15,171
Kerala,KOZHIKODE,2001,Whole Year ,Tapioca,4311,71503
Kerala,KOZHIKODE,2001,Whole Year ,Turmeric,424,964
Kerala,KOZHIKODE,2001,Winter     ,Rice,4878,6082
Kerala,KOZHIKODE,2002,Autumn     ,Rice,399,581
Kerala,KOZHIKODE,2002,Summer     ,Rice,784,1401
Kerala,KOZHIKODE,2002,Whole Year ,Arecanut,10584,15584
Kerala,KOZHIKODE,2002,Whole Year ,Banana,1963,16640
Kerala,KOZHIKODE,2002,Whole Year ,Bhindi,5,0
Kerala,KOZHIKODE,2002,Whole Year ,Bitter Gourd,20,0
Kerala,KOZHIKODE,2002,Whole Year ,Black pepper,12365,1765
Kerala,KOZHIKODE,2002,Whole Year ,Brinjal,1,0
Kerala,KOZHIKODE,2002,Whole Year ,Cardamom,220,
Kerala,KOZHIKODE,2002,Whole Year ,Cashewnut,3883,2177
Kerala,KOZHIKODE,2002,Whole Year ,Cashewnut Raw,3883,2177
Kerala,KOZHIKODE,2002,Whole Year ,Coconut ,127402,888000000
Kerala,KOZHIKODE,2002,Whole Year ,Drum Stick,2958,1178
Kerala,KOZHIKODE,2002,Whole Year ,Dry ginger,217,598
Kerala,KOZHIKODE,2002,Whole Year ,Jack Fruit,10814,23
Kerala,KOZHIKODE,2002,Whole Year ,Mango,10483,19320
Kerala,KOZHIKODE,2002,Whole Year ,Other Fresh Fruits,852,0
Kerala,KOZHIKODE,2002,Whole Year ,other oilseeds,16,0
Kerala,KOZHIKODE,2002,Whole Year ,Other Vegetables,1670,0
Kerala,KOZHIKODE,2002,Whole Year ,Papaya,1994,1296
Kerala,KOZHIKODE,2002,Whole Year ,Pineapple,253,1650
Kerala,KOZHIKODE,2002,Whole Year ,Rubber,17591,23490
Kerala,KOZHIKODE,2002,Whole Year ,Snak Guard,2,0
Kerala,KOZHIKODE,2002,Whole Year ,Sweet potato,9,103
Kerala,KOZHIKODE,2002,Whole Year ,Tapioca,3964,77016
Kerala,KOZHIKODE,2002,Whole Year ,Turmeric,305,723
Kerala,KOZHIKODE,2002,Winter     ,Rice,3902,5185
Kerala,KOZHIKODE,2003,Autumn     ,Rice,516,710
Kerala,KOZHIKODE,2003,Summer     ,Rice,1058,1815
Kerala,KOZHIKODE,2003,Whole Year ,Arecanut,11499,14316
Kerala,KOZHIKODE,2003,Whole Year ,Banana,1993,17206
Kerala,KOZHIKODE,2003,Whole Year ,Bhindi,11,0
Kerala,KOZHIKODE,2003,Whole Year ,Bitter Gourd,53,0
Kerala,KOZHIKODE,2003,Whole Year ,Black pepper,13094,1800
Kerala,KOZHIKODE,2003,Whole Year ,Brinjal,1,0
Kerala,KOZHIKODE,2003,Whole Year ,Cardamom,220,
Kerala,KOZHIKODE,2003,Whole Year ,Cashewnut,3754,2334
Kerala,KOZHIKODE,2003,Whole Year ,Coconut ,129365,898000000
Kerala,KOZHIKODE,2003,Whole Year ,Drum Stick,2993,1197
Kerala,KOZHIKODE,2003,Whole Year ,Dry ginger,135,410
Kerala,KOZHIKODE,2003,Whole Year ,Jack Fruit,10982,26
Kerala,KOZHIKODE,2003,Whole Year ,Mango,10360,25035
Kerala,KOZHIKODE,2003,Whole Year ,Other Fresh Fruits,682,0
Kerala,KOZHIKODE,2003,Whole Year ,Other Vegetables,1885,0
Kerala,KOZHIKODE,2003,Whole Year ,Papaya,2035,2930
Kerala,KOZHIKODE,2003,Whole Year ,Pineapple,266,1629
Kerala,KOZHIKODE,2003,Whole Year ,Snak Guard,8,0
Kerala,KOZHIKODE,2003,Whole Year ,Sweet potato,21,240
Kerala,KOZHIKODE,2003,Whole Year ,Tapioca,3569,97710
Kerala,KOZHIKODE,2003,Whole Year ,Turmeric,366,851
Kerala,KOZHIKODE,2003,Winter     ,Rice,3611,5054
Kerala,KOZHIKODE,2004,Autumn     ,Rice,431,583
Kerala,KOZHIKODE,2004,Kharif     ,Sesamum,1,
Kerala,KOZHIKODE,2004,Summer     ,Rice,644,1300
Kerala,KOZHIKODE,2004,Whole Year ,Arecanut,12173,13042
Kerala,KOZHIKODE,2004,Whole Year ,Banana,2092,18720
Kerala,KOZHIKODE,2004,Whole Year ,Black pepper,13993,1934
Kerala,KOZHIKODE,2004,Whole Year ,Cardamom,220,
Kerala,KOZHIKODE,2004,Whole Year ,Cashewnut,3552,2063
Kerala,KOZHIKODE,2004,Whole Year ,Coconut ,129865,854000000
Kerala,KOZHIKODE,2004,Whole Year ,Dry ginger,122,362
Kerala,KOZHIKODE,2004,Whole Year ,Sweet potato,26,297
Kerala,KOZHIKODE,2004,Whole Year ,Tapioca,2724,68573
Kerala,KOZHIKODE,2004,Whole Year ,Turmeric,359,886
Kerala,KOZHIKODE,2004,Winter     ,Rice,3548,4844
Kerala,KOZHIKODE,2005,Autumn     ,Rice,353,431
Kerala,KOZHIKODE,2005,Summer     ,Rice,684,1325
Kerala,KOZHIKODE,2005,Whole Year ,Arecanut,12478,14522
Kerala,KOZHIKODE,2005,Whole Year ,Banana,2165,15605
Kerala,KOZHIKODE,2005,Whole Year ,Black pepper,13923,1869
Kerala,KOZHIKODE,2005,Whole Year ,Cardamom,220,1
Kerala,KOZHIKODE,2005,Whole Year ,Cashewnut,3368,2200
Kerala,KOZHIKODE,2005,Whole Year ,Coconut ,129500,845000000
Kerala,KOZHIKODE,2005,Whole Year ,Dry ginger,165,504
Kerala,KOZHIKODE,2005,Whole Year ,Sweet potato,41,469
Kerala,KOZHIKODE,2005,Whole Year ,Tapioca,2476,61311
Kerala,KOZHIKODE,2005,Whole Year ,Turmeric,234,466
Kerala,KOZHIKODE,2005,Winter     ,Rice,3666,4558
Kerala,KOZHIKODE,2006,Autumn     ,Rice,295,397
Kerala,KOZHIKODE,2006,Summer     ,Rice,571,950
Kerala,KOZHIKODE,2006,Whole Year ,Arecanut,12340,12020
Kerala,KOZHIKODE,2006,Whole Year ,Banana,1880,15417
Kerala,KOZHIKODE,2006,Whole Year ,Black pepper,10652,1313
Kerala,KOZHIKODE,2006,Whole Year ,Cardamom,220,1
Kerala,KOZHIKODE,2006,Whole Year ,Cashewnut,2948,1478
Kerala,KOZHIKODE,2006,Whole Year ,Coconut ,129401,824000000
Kerala,KOZHIKODE,2006,Whole Year ,Dry ginger,160,536
Kerala,KOZHIKODE,2006,Whole Year ,Sweet potato,26,297
Kerala,KOZHIKODE,2006,Whole Year ,Tapioca,1963,45263
Kerala,KOZHIKODE,2006,Whole Year ,Turmeric,407,1046
Kerala,KOZHIKODE,2006,Winter     ,Rice,3429,4745
Kerala,KOZHIKODE,2007,Autumn     ,Rice,232,264
Kerala,KOZHIKODE,2007,Summer     ,Rice,788,1601
Kerala,KOZHIKODE,2007,Whole Year ,Arecanut,12258,13373
Kerala,KOZHIKODE,2007,Whole Year ,Banana,1983,14980
Kerala,KOZHIKODE,2007,Whole Year ,Black pepper,9665,884
Kerala,KOZHIKODE,2007,Whole Year ,Cardamom,220,1
Kerala,KOZHIKODE,2007,Whole Year ,Cashewnut,2864,1899
Kerala,KOZHIKODE,2007,Whole Year ,Coconut ,122929,851000000
Kerala,KOZHIKODE,2007,Whole Year ,Dry ginger,105,310
Kerala,KOZHIKODE,2007,Whole Year ,Sweet potato,31,354
Kerala,KOZHIKODE,2007,Whole Year ,Tapioca,2130,49119
Kerala,KOZHIKODE,2007,Whole Year ,Turmeric,370,981
Kerala,KOZHIKODE,2007,Winter     ,Rice,2780,3232
Kerala,KOZHIKODE,2008,Autumn     ,Rice,216,289
Kerala,KOZHIKODE,2008,Summer     ,Rice,678,1422
Kerala,KOZHIKODE,2008,Whole Year ,Arecanut,11616,16243
Kerala,KOZHIKODE,2008,Whole Year ,Banana,1412,10528
Kerala,KOZHIKODE,2008,Whole Year ,Black pepper,8421,823
Kerala,KOZHIKODE,2008,Whole Year ,Cardamom,220,1
Kerala,KOZHIKODE,2008,Whole Year ,Cashewnut,2222,1124
Kerala,KOZHIKODE,2008,Whole Year ,Coconut ,120704,941000000
Kerala,KOZHIKODE,2008,Whole Year ,Dry ginger,85,255
Kerala,KOZHIKODE,2008,Whole Year ,Sweet potato,22,251
Kerala,KOZHIKODE,2008,Whole Year ,Tapioca,1860,48589
Kerala,KOZHIKODE,2008,Whole Year ,Turmeric,349,811
Kerala,KOZHIKODE,2008,Winter     ,Rice,3144,3902
Kerala,KOZHIKODE,2009,Autumn     ,Rice,173,221
Kerala,KOZHIKODE,2009,Summer     ,Rice,610,1231
Kerala,KOZHIKODE,2009,Whole Year ,Arecanut,10054,12710
Kerala,KOZHIKODE,2009,Whole Year ,Banana,1476,11102
Kerala,KOZHIKODE,2009,Whole Year ,Black pepper,7972,1010
Kerala,KOZHIKODE,2009,Whole Year ,Cardamom,220,3
Kerala,KOZHIKODE,2009,Whole Year ,Cashewnut,2068,704
Kerala,KOZHIKODE,2009,Whole Year ,Coconut ,119166,868000000
Kerala,KOZHIKODE,2009,Whole Year ,Dry ginger,104,401
Kerala,KOZHIKODE,2009,Whole Year ,Sugarcane,1,
Kerala,KOZHIKODE,2009,Whole Year ,Sweet potato,17,194
Kerala,KOZHIKODE,2009,Whole Year ,Tapioca,1823,51171
Kerala,KOZHIKODE,2009,Whole Year ,Turmeric,295,721
Kerala,KOZHIKODE,2009,Winter     ,Rice,2494,2850
Kerala,KOZHIKODE,2010,Autumn     ,Rice,144.09,182.38
Kerala,KOZHIKODE,2010,Summer     ,Rice,509.52,1029.51
Kerala,KOZHIKODE,2010,Whole Year ,Arecanut,9661.57,8774.34
Kerala,KOZHIKODE,2010,Whole Year ,Banana,1586.17,11723.46
Kerala,KOZHIKODE,2010,Whole Year ,Black pepper,7613.27,823.04
Kerala,KOZHIKODE,2010,Whole Year ,Cashewnut,1964.2,881.64
Kerala,KOZHIKODE,2010,Whole Year ,Coconut ,121688.42,769685000
Kerala,KOZHIKODE,2010,Whole Year ,Dry ginger,78.35,255.56
Kerala,KOZHIKODE,2010,Whole Year ,Sugarcane,0.04,
Kerala,KOZHIKODE,2010,Whole Year ,Tapioca,1805.69,47770.37
Kerala,KOZHIKODE,2010,Whole Year ,Turmeric,283.16,737.09
Kerala,KOZHIKODE,2010,Winter     ,Rice,2349.43,2601.91
Kerala,KOZHIKODE,2011,Autumn     ,Rice,115.91,181.9
Kerala,KOZHIKODE,2011,Summer     ,Rice,528.26,1207.71
Kerala,KOZHIKODE,2011,Whole Year ,Arecanut,10458.76,11177.47
Kerala,KOZHIKODE,2011,Whole Year ,Banana,1533.27,12477.5
Kerala,KOZHIKODE,2011,Whole Year ,Black pepper,3419.87,614.67
Kerala,KOZHIKODE,2011,Whole Year ,Cardamom,220,1
Kerala,KOZHIKODE,2011,Whole Year ,Cashewnut,2304.49,702.91
Kerala,KOZHIKODE,2011,Whole Year ,Coconut ,127699.25,852009000
Kerala,KOZHIKODE,2011,Whole Year ,Dry ginger,78.3,245.55
Kerala,KOZHIKODE,2011,Whole Year ,Potato,22,251
Kerala,KOZHIKODE,2011,Whole Year ,Sugarcane,0.05,
Kerala,KOZHIKODE,2011,Whole Year ,Tapioca,1846.37,40117.23
Kerala,KOZHIKODE,2011,Whole Year ,Turmeric,302.31,731.76
Kerala,KOZHIKODE,2011,Winter     ,Rice,2276.29,2883.95
Kerala,KOZHIKODE,2012,Autumn     ,Rice,143,204
Kerala,KOZHIKODE,2012,Summer     ,Rice,631,1443
Kerala,KOZHIKODE,2012,Whole Year ,Arecanut,10247,9883
Kerala,KOZHIKODE,2012,Whole Year ,Banana,1700,13616
Kerala,KOZHIKODE,2012,Whole Year ,Black pepper,3332,1098
Kerala,KOZHIKODE,2012,Whole Year ,Cardamom,220,4
Kerala,KOZHIKODE,2012,Whole Year ,Cashewnut,2179,834
Kerala,KOZHIKODE,2012,Whole Year ,Coconut ,124819,882000000
Kerala,KOZHIKODE,2012,Whole Year ,Cowpea(Lobia),8,
Kerala,KOZHIKODE,2012,Whole Year ,Drum Stick,1440,427
Kerala,KOZHIKODE,2012,Whole Year ,Dry ginger,62,181
Kerala,KOZHIKODE,2012,Whole Year ,Jack Fruit,10011,
Kerala,KOZHIKODE,2012,Whole Year ,Mango,8262,38273
Kerala,KOZHIKODE,2012,Whole Year ,Moong(Green Gram),1,
Kerala,KOZHIKODE,2012,Whole Year ,Papaya,1764,7001
Kerala,KOZHIKODE,2012,Whole Year ,Pineapple,144,834
Kerala,KOZHIKODE,2012,Whole Year ,Pump Kin,46,
Kerala,KOZHIKODE,2012,Whole Year ,Sesamum,1,
Kerala,KOZHIKODE,2012,Whole Year ,Sweet potato,14,225
Kerala,KOZHIKODE,2012,Whole Year ,Tapioca,1824,43208
Kerala,KOZHIKODE,2012,Whole Year ,Turmeric,328,867
Kerala,KOZHIKODE,2012,Winter     ,Rice,2737,3679
Kerala,KOZHIKODE,2012,Winter     ,Sesamum,1,
Kerala,KOZHIKODE,2013,Autumn     ,Rice,79,120
Kerala,KOZHIKODE,2013,Summer     ,Rice,563,1437
Kerala,KOZHIKODE,2013,Whole Year ,Arecanut,9897,8875
Kerala,KOZHIKODE,2013,Whole Year ,Banana,1633,11642
Kerala,KOZHIKODE,2013,Whole Year ,Black pepper,3345,824
Kerala,KOZHIKODE,2013,Whole Year ,Cardamom,220,5
Kerala,KOZHIKODE,2013,Whole Year ,Cashewnut,2103,937
Kerala,KOZHIKODE,2013,Whole Year ,Coconut ,123115,948000000
Kerala,KOZHIKODE,2013,Whole Year ,Cowpea(Lobia),3,
Kerala,KOZHIKODE,2013,Whole Year ,Drum Stick,1589,471
Kerala,KOZHIKODE,2013,Whole Year ,Dry ginger,46,154
Kerala,KOZHIKODE,2013,Whole Year ,Mango,8275,51590
Kerala,KOZHIKODE,2013,Whole Year ,Moong(Green Gram),1,
Kerala,KOZHIKODE,2013,Whole Year ,Pump Kin,28,
Kerala,KOZHIKODE,2013,Whole Year ,Sweet potato,12,192
Kerala,KOZHIKODE,2013,Whole Year ,Tapioca,1647,39934
Kerala,KOZHIKODE,2013,Whole Year ,Turmeric,301,729
Kerala,KOZHIKODE,2013,Winter     ,Rice,1791,2293
Kerala,KOZHIKODE,2014,Autumn     ,Rice,62,62
Kerala,KOZHIKODE,2014,Summer     ,Rice,551,1284
Kerala,KOZHIKODE,2014,Whole Year ,Arecanut,9966,11279
Kerala,KOZHIKODE,2014,Whole Year ,Banana,1832,14536
Kerala,KOZHIKODE,2014,Whole Year ,Black pepper,3428,1056
Kerala,KOZHIKODE,2014,Whole Year ,Cardamom,220,5
Kerala,KOZHIKODE,2014,Whole Year ,Cashewnut,2015,740
Kerala,KOZHIKODE,2014,Whole Year ,Coconut ,123066,1001000000
Kerala,KOZHIKODE,2014,Whole Year ,Cowpea(Lobia),5,
Kerala,KOZHIKODE,2014,Whole Year ,Dry ginger,43,153
Kerala,KOZHIKODE,2014,Whole Year ,Moong(Green Gram),1,
Kerala,KOZHIKODE,2014,Whole Year ,Pump Kin,49,
Kerala,KOZHIKODE,2014,Whole Year ,Sugarcane,0.21,
Kerala,KOZHIKODE,2014,Whole Year ,Sweet potato,15,230
Kerala,KOZHIKODE,2014,Whole Year ,Tapioca,1826,53782
Kerala,KOZHIKODE,2014,Whole Year ,Turmeric,264,820
Kerala,KOZHIKODE,2014,Winter     ,Rice,1708,2077
Kerala,MALAPPURAM,1997,Whole Year ,Arecanut,14893,14240
Kerala,MALAPPURAM,1997,Whole Year ,Black pepper,7010,665
Kerala,MALAPPURAM,1997,Whole Year ,Cashewnut,12314,5642
Kerala,MALAPPURAM,1997,Whole Year ,Coconut ,123798,683000
Kerala,MALAPPURAM,1997,Whole Year ,Tapioca,9072,242758
Kerala,MALAPPURAM,1998,Autumn     ,Rice,6289,13044
Kerala,MALAPPURAM,1998,Kharif     ,Sesamum,496,182
Kerala,MALAPPURAM,1998,Summer     ,Rice,1882,4697
Kerala,MALAPPURAM,1998,Whole Year ,Arecanut,14190,9823
Kerala,MALAPPURAM,1998,Whole Year ,Banana,5083,59389
Kerala,MALAPPURAM,1998,Whole Year ,Black pepper,7086,1145
Kerala,MALAPPURAM,1998,Whole Year ,Cardamom,70,
Kerala,MALAPPURAM,1998,Whole Year ,Cashewnut,9950,4169
Kerala,MALAPPURAM,1998,Whole Year ,Coconut ,99276,600000000
Kerala,MALAPPURAM,1998,Whole Year ,Dry ginger,158,271
Kerala,MALAPPURAM,1998,Whole Year ,Sugarcane,6,460
Kerala,MALAPPURAM,1998,Whole Year ,Sweet potato,206,2371
Kerala,MALAPPURAM,1998,Whole Year ,Tapioca,8043,205796
Kerala,MALAPPURAM,1998,Whole Year ,Turmeric,239,350
Kerala,MALAPPURAM,1998,Winter     ,Rice,15647,24600
Kerala,MALAPPURAM,1999,Autumn     ,Rice,5844,10230
Kerala,MALAPPURAM,1999,Kharif     ,Sesamum,558,154
Kerala,MALAPPURAM,1999,Summer     ,Rice,2211,6210
Kerala,MALAPPURAM,1999,Whole Year ,Arecanut,15894,11934
Kerala,MALAPPURAM,1999,Whole Year ,Banana,7049,65122
Kerala,MALAPPURAM,1999,Whole Year ,Black pepper,7885,914
Kerala,MALAPPURAM,1999,Whole Year ,Cardamom,70,
Kerala,MALAPPURAM,1999,Whole Year ,Cashewnut,10982,5669
Kerala,MALAPPURAM,1999,Whole Year ,Coconut ,107142,717000000
Kerala,MALAPPURAM,1999,Whole Year ,Dry ginger,200,509
Kerala,MALAPPURAM,1999,Whole Year ,Sugarcane,4,400
Kerala,MALAPPURAM,1999,Whole Year ,Sweet potato,252,2900
Kerala,MALAPPURAM,1999,Whole Year ,Tapioca,8491,227107
Kerala,MALAPPURAM,1999,Whole Year ,Turmeric,309,453
Kerala,MALAPPURAM,1999,Winter     ,Rice,15440,25677
Kerala,MALAPPURAM,2000,Autumn     ,Rice,6952,13419
Kerala,MALAPPURAM,2000,Kharif     ,Ragi,4,3
Kerala,MALAPPURAM,2000,Kharif     ,Sesamum,411,170
Kerala,MALAPPURAM,2000,Summer     ,Rice,1878,4755
Kerala,MALAPPURAM,2000,Whole Year ,Arecanut,16123,9909
Kerala,MALAPPURAM,2000,Whole Year ,Banana,7136,48464
Kerala,MALAPPURAM,2000,Whole Year ,Black pepper,8253,1053
Kerala,MALAPPURAM,2000,Whole Year ,Cardamom,70,
Kerala,MALAPPURAM,2000,Whole Year ,Cashewnut,11243,5841
Kerala,MALAPPURAM,2000,Whole Year ,Coconut ,110378,626000000
Kerala,MALAPPURAM,2000,Whole Year ,Dry ginger,184,394
Kerala,MALAPPURAM,2000,Whole Year ,Sugarcane,5,510
Kerala,MALAPPURAM,2000,Whole Year ,Sweet potato,260,2992
Kerala,MALAPPURAM,2000,Whole Year ,Tapioca,7508,185143
Kerala,MALAPPURAM,2000,Whole Year ,Turmeric,355,700
Kerala,MALAPPURAM,2000,Winter     ,Rice,14318,25623
Kerala,MALAPPURAM,2001,Autumn     ,Rice,6908,13313
Kerala,MALAPPURAM,2001,Kharif     ,Jowar,5,3
Kerala,MALAPPURAM,2001,Kharif     ,Ragi,3,2
Kerala,MALAPPURAM,2001,Kharif     ,Sesamum,293,70
Kerala,MALAPPURAM,2001,Summer     ,Rice,1723,5108
Kerala,MALAPPURAM,2001,Whole Year ,Arecanut,17735,11085
Kerala,MALAPPURAM,2001,Whole Year ,Banana,8420,55835
Kerala,MALAPPURAM,2001,Whole Year ,Black pepper,8996,616
Kerala,MALAPPURAM,2001,Whole Year ,Cardamom,70,1
Kerala,MALAPPURAM,2001,Whole Year ,Cashewnut,10953,4941
Kerala,MALAPPURAM,2001,Whole Year ,Coconut ,104171,599000000
Kerala,MALAPPURAM,2001,Whole Year ,Dry ginger,212,426
Kerala,MALAPPURAM,2001,Whole Year ,Rubber,29263,32904
Kerala,MALAPPURAM,2001,Whole Year ,Sugarcane,7,710
Kerala,MALAPPURAM,2001,Whole Year ,Sweet potato,251,2888
Kerala,MALAPPURAM,2001,Whole Year ,Tapioca,7206,166980
Kerala,MALAPPURAM,2001,Whole Year ,Turmeric,241,348
Kerala,MALAPPURAM,2001,Winter     ,Rice,14023,25638
